,eLower,eUpper,dead_asymmetry_thrown_beta,dead_asymmetry_type0_beta,dead_corrected_asymmetry_type0_beta,err_dead_asymmetry_thrown_beta,err_dead_asymmetry_type0_beta,err_dead_corrected_asymmetry_type0_beta,dead_correction_misbs,dead_correction_misbs_thrown,err_dead_correction_misbs,err_dead_correction_misbs_thrown,threshold,thickness,dead_precision_type0_corrected_asymmetry,dead_precision_type0_correction,n_KE,n_Type0,n_Type1,weighted_corrected_asymmetry_type0,dead_err_weight,err_dead_weighted_corrected_asymmetry_type0
268,150,650,-0.11667406013492784,-0.11785345489510211,-0.11891677496881733,0.0006349796828314855,0.00069842246621126,0.0007698769091036365,0.008999371980437168,,0.0016813197495693995,,0,dead_layer_630,-0.00647408163655225,0.18682634224079767,147656774.0,143057275.0,2513442.0,-0.11521252508758736,0.0001557277111956021,-8.649728609316432e-05
269,175,650,-0.11642483408273864,-0.1172459129735124,-0.11825453588658189,0.0006941764802442958,0.000689441119157609,0.000762411786221616,0.008564519847892887,,0.0018718268989331725,,0,dead_layer_630,-0.0064472096609710285,0.21855596486167225,138196414.0,133671222.0,2351499.0,-0.11438233353147828,0.00016050688055372288,-8.496188929246806e-05
270,190,650,-0.11609567651185491,-0.11737353159805698,-0.11841682853501687,0.0007618875681657356,0.0007791139783032403,0.000860249423733064,0.008846935075733952,,0.002117101817154579,,0,dead_layer_630,-0.007264587595999339,0.2393034196624238,128388161.0,123966407.0,2184487.0,-0.11433849233046585,0.00016601506107237002,-9.603166842669292e-05
271,200,650,-0.11609567651185491,-0.11737353159805698,-0.11841682853501687,0.0007618875681657356,0.0007791139783032403,0.000860249423733064,0.008846935075733952,,0.002117101817154579,,0,dead_layer_630,-0.007264587595999339,0.2393034196624238,128388161.0,123966407.0,2184487.0,-0.11433849233046585,0.00016601506107237002,-9.603166842669292e-05
272,225,650,-0.11620036895101653,-0.11719238900784848,-0.11802065266799054,0.0008725489841277577,0.0008894349992191702,0.0009612817314780272,0.007035543648613302,,0.002190379055734763,,0,dead_layer_630,-0.008145029787136104,0.3113304621692574,118357893.0,114074599.0,2015070.0,-0.1137495631729377,0.00017235954627629175,-0.00010694460256034442
273,250,650,-0.11691874472581719,-0.11803166066489196,-0.11889015529592867,0.0009226936518417345,0.0009123765029752955,0.0009975373610936595,0.007247591431810297,,0.0025394825346180994,,0,dead_layer_630,-0.008390411793227926,0.3503898582737561,108232749.0,104116685.0,1844326.0,-0.11436879283688237,0.00017964036437985158,-0.00011154795077562684
274,275,650,-0.11686380261026236,-0.11818902140494943,-0.11870434572260596,0.0010863098175277037,0.0010721710067518899,0.0011715357490918094,0.004360527766671739,,0.002469606034044339,,0,dead_layer_630,-0.00986935854757593,0.5663548465210935,98122577.0,94208161.0,1672417.0,-0.11396885869839032,0.00018803005873417185,-0.0001308691130207344
275,300,650,-0.1180357774355352,-0.11948425953857025,-0.11986883514150393,0.001098461101438045,0.0010331120224179374,0.0012233934148271257,0.003239925990527238,,0.0028658036405850877,,0,dead_layer_630,-0.010206100804958373,0.8845275012342894,88127107.0,84436582.0,1501021.0,-0.11484905237692732,0.00019769107149728723,-0.0001376650427755274
276,50,675,-0.11766520289027883,-0.11905926094437018,-0.12040862958594035,0.0006044477231825506,0.0006203771410378204,0.0007245148837827049,0.011344412256001694,,0.001491766640159781,,0,dead_layer_630,-0.006017134206029563,0.13149792219253761,180373104.0,175801382.0,3069896.0,-0.11735676226947007,0.00014237752400209886,-8.296249773673224e-05
277,75,675,-0.11787633149668666,-0.11903046208097816,-0.12038012795250937,0.0006124234649945785,0.0006555150947783983,0.0007656968352443981,0.011350008565324393,,0.0015773206782244292,,0,dead_layer_630,-0.0063606580942202505,0.13897087999063973,173939360.0,169236111.0,2963628.0,-0.11712509863417388,0.00014454657493567547,-8.758763869975971e-05
278,100,675,-0.11765546680212441,-0.11864545804803793,-0.11986266559720525,0.0006360823767695333,0.0006460039536585682,0.0007314533886134837,0.010253968132093888,,0.0015063959265560454,,0,dead_layer_630,-0.006102428850293635,0.146908582818897,166440582.0,161668956.0,2834703.0,-0.116426365358884,0.00014733462758743517,-8.304369423675008e-05
279,125,675,-0.11715404268706088,-0.11824160188055016,-0.11931715753090638,0.0006044852594496223,0.0006503750223620885,0.00070955543079987,0.009077886273135745,,0.0014515686175166475,,0,dead_layer_630,-0.005946801327512985,0.15990160857294336,158109769.0,153326894.0,2691189.0,-0.11570777239654675,0.00015073628531396226,-7.995510848975675e-05
280,150,675,-0.11672261760897698,-0.11782064315883932,-0.11888797052736914,0.0006077387720905806,0.0006674301380893831,0.0007352918108900225,0.00903270803737293,,0.0016040503000324953,,0,dead_layer_630,-0.006184745249064129,0.17758243634087578,149136726.0,144389370.0,2536384.0,-0.11510350016015101,0.0001547624068978295,-8.244719511839282e-05
281,175,675,-0.11648951613814756,-0.11723004092389218,-0.11824519572947016,0.0006629819909094089,0.0006555988130035159,0.0007248007311474726,0.008618694615986347,,0.0017794253760943307,,0,dead_layer_630,-0.006129642110836568,0.2064611237986982,139676366.0,135003317.0,2374441.0,-0.11428915356226196,0.00015944903413994257,-8.060745741811349e-05
282,190,675,-0.11618377556276967,-0.11735017655179968,-0.11839969408477188,0.0007263953924350384,0.000737856817965879,0.0008144305459204632,0.008898432754825115,,0.002003490410015707,,0,dead_layer_630,-0.006878654140249271,0.22515092996902492,129868113.0,125298502.0,2207429.0,-0.11423361719346903,0.00016484356732196842,-9.072448971560141e-05
283,200,675,-0.11618377556276967,-0.11735017655179968,-0.11839969408477188,0.0007263953924350384,0.000737856817965879,0.0008144305459204632,0.008898432754825115,,0.002003490410015707,,0,dead_layer_630,-0.006878654140249271,0.22515092996902492,129868113.0,125298502.0,2207429.0,-0.11423361719346903,0.00016484356732196842,-9.072448971560141e-05
284,225,675,-0.11629884431338565,-0.11717272383996058,-0.11801746227966683,0.0008271255220758993,0.0008379483372643777,0.0009053695664931653,0.007175260487904749,,0.002066711241927557,,0,dead_layer_630,-0.00767148817645057,0.2880329216495189,119837845.0,115406694.0,2038012.0,-0.11365362215889356,0.00017104761881492933,-0.0001005161586238386
285,250,675,-0.11700021254768722,-0.11796872129216653,-0.11884533888452743,0.0008669073567425304,0.0008568168946654117,0.000935283691642543,0.007402482926746416,,0.0023817281426745693,,0,dead_layer_630,-0.0078697549304082,0.3217471983716416,109712701.0,105448780.0,1867268.0,-0.11422648316770524,0.0001781541769069546,-0.00010431787903844498
286,275,675,-0.1169643532293168,-0.11810521104868314,-0.11866030844304232,0.0010140457818250649,0.0010008859376372254,0.0010907548139441386,0.004701139731020846,,0.0023199080406272996,,0,dead_layer_630,-0.009192246575591093,0.4934777890814861,99602529.0,95540256.0,1695359.0,-0.11382076699766554,0.00018632511811852968,-0.00012152704178225484
287,300,675,-0.11808645966973337,-0.11930628296552837,-0.11974686100148242,0.0010137754574677366,0.0009689425904236695,0.001135440098982175,0.0037184649556728355,,0.0026827307830029033,,0,dead_layer_630,-0.009482003031111762,0.7214618975795829,89607059.0,85768677.0,1523963.0,-0.11461741918122814,0.00019570920352155976,-0.00012733487870021285
288,50,740,-0.1175897531547682,-0.1189959134595421,-0.12032137100955713,0.0005730228661684118,0.0005832975051205389,0.0006833007910674346,0.011142417074861456,,0.0014094151101895483,,0,dead_layer_630,-0.005678964471017871,0.1264909669706537,181900385.0,177130398.0,3092129.0,-0.1171661749634478,0.00014155553651062848,-7.801040765039348e-05
289,75,740,-0.11778751865064041,-0.11896433790036345,-0.12028860966301476,0.0005808200436637325,0.0006139099561684342,0.0007192927953414858,0.01113540112609885,,0.0014846177313724662,,0,dead_layer_630,-0.005979724907924074,0.1333241357505173,175466641.0,170565127.0,2985861.0,-0.11692844786277946,0.00014368487269481834,-8.202676346080043e-05
290,100,740,-0.11756906587191189,-0.11858924506240401,-0.11978424701949324,0.0006005887874578919,0.0006029858650492805,0.0006856153267344291,0.010065031086470276,,0.001414650643528052,,0,dead_layer_630,-0.005723752027450276,0.14055104563260304,167967863.0,162997972.0,2856936.0,-0.11624002944970754,0.0001464205882564982,-7.759506424690206e-05
291,125,740,-0.11708217755904904,-0.11819671382237555,-0.11925376512187244,0.000570855148521678,0.0006046963383975457,0.0006635755141347849,0.008919322398630164,,0.0013602160217423053,,0,dead_layer_630,-0.005564398855303546,0.15250217011453787,159637050.0,154655910.0,2713422.0,-0.11553270099797912,0.00014975600092118811,-7.453492241301328e-05
292,150,740,-0.11666364599155303,-0.11778951312567554,-0.11883646983393628,0.0005728703344931761,0.0006179118259163615,0.0006846037149508459,0.008856302404614321,,0.0014937757302766032,,0,dead_layer_630,-0.005760889025965855,0.1686681034624918,150664007.0,145718386.0,2558617.0,-0.11493560357875576,0.00015369998497663718,-7.651477362362506e-05
293,175,740,-0.11643519596078163,-0.11722389222867607,-0.11821846287903416,0.0006209217730313151,0.0006061922882907532,0.0006741842855541853,0.008438119660521987,,0.0016446855434447748,,0,dead_layer_630,-0.005702867971173314,0.19491137950312423,141203647.0,136332333.0,2396674.0,-0.11414010325082201,0.00015828560985176453,-7.473932680822778e-05
294,190,740,-0.1161394309336521,-0.11733673744449688,-0.11836071520099814,0.0006757751753818028,0.0006772198565179955,0.0007522793256491483,0.008675432183305184,,0.0018389088555036473,,0,dead_layer_630,-0.006355819364318984,0.21196740596306016,131395394.0,126627518.0,2229662.0,-0.11406582177916576,0.00016355633979819536,-8.351805637820448e-05
295,200,740,-0.1161394309336521,-0.11733673744449688,-0.11836071520099814,0.0006757751753818028,0.0006772198565179955,0.0007522793256491483,0.008675432183305184,,0.0018389088555036473,,0,dead_layer_630,-0.006355819364318984,0.21196740596306016,131395394.0,126627518.0,2229662.0,-0.11406582177916576,0.00016355633979819536,-8.351805637820448e-05
296,225,740,-0.11624025374587184,-0.11716779187020573,-0.11799498360502839,0.0007630123671682743,0.0007625617614342027,0.0008300382791612979,0.0070201224048062685,,0.0018854100939185488,,0,dead_layer_630,-0.007034521755092015,0.26857225347348906,121365126.0,116735710.0,2060245.0,-0.11349412011133533,0.00016960777178508105,-9.184304632695428e-05
297,250,740,-0.11688210965988574,-0.11791083675534947,-0.11876480711117988,0.0008021541683598411,0.0007794286368627632,0.0008585950288400017,0.007206255683790453,,0.002151906888937572,,0,dead_layer_630,-0.0072293724860449686,0.2986165053479868,111239982.0,106777796.0,1889501.0,-0.11400077667845106,0.00017652546399737684,-9.539059445277274e-05
298,275,740,-0.11682757623654991,-0.11802657469082728,-0.11857847615098235,0.0009268368144340674,0.0009005968093851253,0.0009894691928873725,0.004670591351712227,,0.002094753499744074,,0,dead_layer_630,-0.008344424932797344,0.4484985608891136,101129810.0,96869272.0,1717592.0,-0.11358283635275318,0.00018446013467629703,-0.00010979305020369324
299,300,740,-0.11782420423037332,-0.11911323393139894,-0.11955973319368716,0.0009449985490960031,0.000885119396067065,0.0010364663752965159,0.0037664654058966753,,0.0023951196404954707,,0,dead_layer_630,-0.00866902549554403,0.6359064487213228,91134340.0,87097693.0,1546196.0,-0.11426402974845348,0.00019354629967488797,-0.00011566417139150998
300,50,600,-0.1175232715296296,-0.1188409983342059,-0.12033737717769226,0.000678735068313064,0.0006768735676945844,0.0008135942683786477,0.012578955618402093,,0.0018134136393940395,,10,dead_layer_630,-0.006760944001440884,0.14416249602957085,174136632.0,170192886.0,2867946.0,-0.11761204566964394,0.00014560683318094633,-9.357994141646192e-05
301,75,600,-0.1177499158438713,-0.11882412343573256,-0.12029758309676097,0.0006938501861097926,0.0007205029843310655,0.000865500929314545,0.012388413901488851,,0.0019229869226534409,,10,dead_layer_630,-0.007194665986085373,0.15522462665073972,167702888.0,163609367.0,2781487.0,-0.11736119548573883,0.0001479061909471883,-9.94357980590375e-05
302,100,600,-0.11748958429986098,-0.11840181061249093,-0.11970389970134682,0.0007237181195603636,0.000713160841218114,0.0008251400027369373,0.010971333024104255,,0.001805501016782187,,10,dead_layer_630,-0.006893175617466149,0.1645653279155288,160204110.0,156029253.0,2666561.0,-0.11658446248094427,0.00015088090795610515,-9.403652759915847e-05
303,125,600,-0.11690238344601246,-0.11795591444836546,-0.11906909667426066,0.0006824774467953942,0.0007219595401301781,0.0007957073746144577,0.009402468627186265,,0.001678118583965526,,10,dead_layer_630,-0.0066827363005137076,0.1784763821613209,151873297.0,147677594.0,2533357.0,-0.11577965359248252,0.00015452829542656689,-8.993590704541003e-05
304,150,600,-0.11637457270179753,-0.1174601403241119,-0.11856430580328307,0.0006774010541487675,0.0007383867557898383,0.0008251375672236626,0.00935428330670452,,0.001876765442049086,,10,dead_layer_630,-0.006959409593243824,0.20063166578501496,142900254.0,138731986.0,2386858.0,-0.11510589486286557,0.00015886443890955675,-9.27449620664582e-05
305,175,600,-0.11605011926710332,-0.11673843109392078,-0.11779025413444266,0.0007380901148175228,0.0007021130945742898,0.0007974422765358382,0.008945843174567676,,0.0021162376624710546,,10,dead_layer_630,-0.006770019153075761,0.23656100617629322,133439894.0,129339261.0,2231981.0,-0.11417053750620493,0.00016393760084326792,-8.876985389118678e-05
306,190,600,-0.11561460902110535,-0.11680513381392231,-0.11788815424216412,0.0008025989478385173,0.0008055204092464349,0.000914091010128526,0.009198861843869005,,0.0024238551226109717,,10,dead_layer_630,-0.007753883466958127,0.2634951109985915,123631641.0,119628907.0,2070756.0,-0.11407137304144904,0.00016981117073967548,-0.00010191164601212145
307,200,600,-0.11561460902110535,-0.11680513381392231,-0.11788815424216412,0.0008025989478385173,0.0008055204092464349,0.000914091010128526,0.009198861843869005,,0.0024238551226109717,,10,dead_layer_630,-0.007753883466958127,0.2634951109985915,123631641.0,119628907.0,2070756.0,-0.11407137304144904,0.00016981117073967548,-0.00010191164601212145
308,225,600,-0.11564004514271645,-0.11650511180159774,-0.11733526397414323,0.0009339730675170797,0.0009207394181025403,0.0010105353158817176,0.007074639357553995,,0.002511322655959958,,10,dead_layer_630,-0.008612375185898127,0.3549753604441301,113601373.0,109732401.0,1906260.0,-0.11333912520451261,0.00017661162168530062,-0.0001121016768552472
309,250,600,-0.11634799573335453,-0.11733387651147005,-0.11818052486752662,0.0010149094356616596,0.0009654046402008244,0.001079060641550039,0.007170219042611284,,0.0029593834271411526,,10,dead_layer_630,-0.009130613041020101,0.41273263892694007,103476229.0,99770332.0,1739867.0,-0.1139480083098833,0.00018446296846365276,-0.00012038048372972312
310,275,600,-0.11615176905233261,-0.11734894051414947,-0.11780640648594261,0.0012117064341765332,0.0011596387100375842,0.0012759298498290323,0.003907538023383262,,0.0029357635986200716,,10,dead_layer_630,-0.010830733980339891,0.7513077495476809,93366057.0,89858072.0,1571756.0,-0.11338013938057914,0.0001935751154683879,-0.0001419786011240739
311,300,600,-0.11737029859249325,-0.11866558789798816,-0.11897159912007164,0.0012724666311746684,0.001161804106267293,0.0013840058423309066,0.002621523923072278,,0.0034805160794835178,,10,dead_layer_630,-0.011633077579583543,1.3276690129932323,83370587.0,80083044.0,1403859.0,-0.1142802054048517,0.00020415923538685037,-0.0001552747528419602
312,50,625,-0.11760224143199048,-0.11893427402267354,-0.12040063235165784,0.0006520027067630223,0.0006528057494429121,0.0007789971977795182,0.012331771401283116,,0.0017503179768655053,,10,dead_layer_630,-0.006470042412271366,0.1419356489760575,176833298.0,172683834.0,2911427.0,-0.11757538340153963,0.00014428094791041622,-8.949935252203286e-05
313,75,625,-0.11782397169881328,-0.11892444211488687,-0.12036679310497937,0.0006639595010934012,0.0006931073076098581,0.0008266458601585617,0.012132680936942971,,0.0018501906707949762,,10,dead_layer_630,-0.00686772355426627,0.15249644166948334,170399554.0,166100315.0,2824968.0,-0.11732989776649827,0.00014651535284907887,-9.486753567162599e-05
314,100,625,-0.11758228198441162,-0.11853023528692741,-0.11980609303637606,0.0006919891081544541,0.0006884410487317402,0.0007892528802017692,0.010752716110786655,,0.0017280255937838407,,10,dead_layer_630,-0.0065877524272670565,0.16070596265908677,162900776.0,158520201.0,2710042.0,-0.11658437986293592,0.0001494035994908328,-8.987009303872896e-05
315,125,625,-0.11703402630633716,-0.11812017974214858,-0.11921308576826786,0.000656655695005774,0.0007006642214068372,0.0007647609116807826,0.009230603383371522,,0.0015956532482651645,,10,dead_layer_630,-0.006415075213868398,0.17286554106957464,154569963.0,150168542.0,2576838.0,-0.11581846129536652,0.00015294068374957596,-8.639987578580027e-05
316,150,625,-0.11655094897182036,-0.11767151493391922,-0.11875314550178909,0.0006578028438064117,0.0007229905052431889,0.0007965010674972459,0.00916120611638689,,0.0017758178472753695,,10,dead_layer_630,-0.006707199747271082,0.1938410537558933,145596920.0,141222934.0,2430339.0,-0.11518559341428072,0.00015713913286344178,-8.952942341811585e-05
